"x","y"
-0.30000000000000004,-0.28518499999999997
-0.30000000000000004,-0.2940566666666667
-0.30000000000000004,-0.3029283333333333
-0.30000000000000004,-0.3118
-0.30000000000000004,-0.32067166666666663
-0.30000000000000004,-0.32954333333333335
-0.30000000000000004,-0.33841499999999997
-0.30000000000000004,-0.3472866666666667
-0.30000000000000004,-0.3561583333333333
-0.30000000000000004,-0.3650299999999999
-0.30000000000000004,-0.37390166666666663
-0.30000000000000004,-0.38277333333333335
-0.30000000000000004,-0.39164499999999997
-0.30000000000000004,-0.4005166666666667
-0.30000000000000004,-0.4093883333333334
-0.30000000000000004,-0.41826
-0.30000000000000004,-0.42713166666666663
-0.30000000000000004,-0.43600333333333335
-0.30000000000000004,-0.44487499999999996
-0.30000000000000004,-0.4537466666666667
-0.30000000000000004,-0.4626183333333334
-0.30000000000000004,-0.47149
-0.30000000000000004,-0.48036166666666674
-0.30000000000000004,-0.48923333333333324
-0.30000000000000004,-0.49810499999999996
-0.30000000000000004,-0.5069766666666666
-0.30000000000000004,-0.5158483333333332
-0.30000000000000004,-0.5247200000000001
-0.30000000000000004,-0.5335916666666667
-0.30000000000000004,-0.5424633333333333
-0.30000000000000004,-0.5513350000000001
-0.30000000000000004,-0.5602066666666667
-0.30000000000000004,-0.5690783333333334
-0.30000000000000004,-0.5779500000000002
-0.30000000000000004,-0.5868216666666666
-0.30000000000000004,-0.5956933333333334
-0.30000000000000004,-0.604565
-0.30000000000000004,-0.6134366666666666
-0.30000000000000004,-0.6223083333333335
-0.30000000000000004,-0.6311800000000001
-0.30000000000000004,-0.6400516666666667
-0.30000000000000004,-0.6489233333333333
-0.30000000000000004,-0.6577950000000001
-0.30000000000000004,-0.6666666666666667
-0.29333333333333333,0.2003493831111111
-0.29333333333333333,0.1915916452345679
-0.29333333333333333,0.18283390735802468
-0.29333333333333333,0.17407616948148147
-0.29333333333333333,0.16531843160493828
-0.29333333333333333,0.15656069372839507
-0.29333333333333333,0.14780295585185185
-0.29333333333333333,0.13904521797530864
-0.29333333333333333,0.13028748009876542
-0.29333333333333333,0.12152974222222222
-0.29333333333333333,0.11277200434567901
-0.29333333333333333,0.10401426646913581
-0.29333333333333333,0.0952565285925926
-0.29333333333333333,0.08649879071604938
-0.29333333333333333,0.07774105283950616
-0.29333333333333333,0.06898331496296295
-0.29333333333333333,0.060225577086419735
-0.29333333333333333,0.05146783920987652
-0.29333333333333333,0.042710101333333333
-0.29333333333333333,0.03395236345679012
-0.29333333333333333,0.025194625580246904
-0.29333333333333333,0.01643688770370369
-0.29333333333333333,0.007679149827160475
-0.29333333333333333,-0.0010785880493827116
-0.29333333333333333,-0.009836325925925954
-0.29333333333333333,-0.01859406380246914
-0.29333333333333333,-0.027351801679012383
-0.29333333333333333,-0.03610953955555557
-0.29333333333333333,-0.044867277432098784
-0.29333333333333333,-0.053625015308642
-0.29333333333333333,-0.062382753185185214
-0.29333333333333333,-0.07114049106172843
-0.29333333333333333,-0.07989822893827159
-0.29333333333333333,-0.08865596681481486
-0.29333333333333333,-0.09741370469135802
-0.29333333333333333,-0.10617144256790129
-0.29333333333333333,-0.11492918044444445
-0.29333333333333333,-0.12368691832098766
-0.29333333333333333,-0.13244465619753087
-0.29333333333333333,-0.1412023940740741
-0.29333333333333333,-0.14996013195061736
-0.29333333333333333,-0.15871786982716052
-0.29333333333333333,-0.16747560770370373
-0.29333333333333333,-0.17623334558024695
-0.29333333333333333,-0.18499108345679016
-0.29333333333333333,-0.19374882133333338
-0.29333333333333333,-0.2025065592098766
-0.29333333333333333,-0.21126429708641975
-0.29333333333333333,-0.22002203496296296
-0.29333333333333333,-0.22877977283950623
-0.29333333333333333,-0.2375375107160494
-0.29333333333333333,-0.2462952485925926
-0.29333333333333333,-0.2550529864691358
-0.29333333333333333,-0.2638107243456791
-0.29333333333333333,-0.27256846222222225
-0.29333333333333333,-0.28132620009876547
-0.29333333333333333,-0.2900839379753087
-0.29333333333333333,-0.2988416758518519
-0.29333333333333333,-0.3075994137283951
-0.29333333333333333,-0.3163571516049383
-0.29333333333333333,-0.32511488948148154
-0.29333333333333333,-0.33387262735802475
-0.29333333333333333,-0.34263036523456797
-0.29333333333333333,-0.3513881031111112
-0.29333333333333333,-0.3601458409876544
-0.29333333333333333,-0.3689035788641975
-0.29333333333333333,-0.3776613167407408
-0.29333333333333333,-0.38641905461728404
-0.29333333333333333,-0.39517679249382714
-0.29333333333333333,-0.40393453037037036
-0.29333333333333333,-0.4126922682469137
-0.29333333333333333,-0.4214500061234569
-0.29333333333333333,-0.430207744
-0.29333333333333333,-0.4389654818765432
-0.29333333333333333,-0.44772321975308643
-0.29333333333333333,-0.45648095762962965
-0.29333333333333333,-0.465238695506173
-0.29333333333333333,-0.4739964333827161
-0.29333333333333333,-0.4827541712592594
-0.29333333333333333,-0.4915119091358025
-0.29333333333333333,-0.5002696470123458
-0.29333333333333333,-0.5090273848888891
-0.29333333333333333,-0.5177851227654322
-0.29333333333333333,-0.5265428606419753
-0.29333333333333333,-0.5353005985185184
-0.29333333333333333,-0.5440583363950617
-0.29333333333333333,-0.5528160742716051
-0.29333333333333333,-0.5615738121481482
-0.29333333333333333,-0.5703315500246915
-0.29333333333333333,-0.5790892879012346
-0.29333333333333333,-0.5878470257777779
-0.29333333333333333,-0.596604763654321
-0.29333333333333333,-0.6053625015308641
-0.29333333333333333,-0.6141202394074075
-0.29333333333333333,-0.6228779772839508
-0.29333333333333333,-0.6316357151604939
-0.29333333333333333,-0.6403934530370372
-0.29333333333333333,-0.6491511909135803
-0.29333333333333333,-0.6579089287901234
-0.29333333333333333,-0.6666666666666667
-0.2866666666666667,0.1894736097777778
-0.2866666666666667,0.18082572819753087
-0.2866666666666667,0.17217784661728397
-0.2866666666666667,0.16352996503703704
-0.2866666666666667,0.15488208345679014
-0.2866666666666667,0.14623420187654323
-0.2866666666666667,0.1375863202962963
-0.2866666666666667,0.12893843871604938
-0.2866666666666667,0.12029055713580249
-0.2866666666666667,0.11164267555555557
-0.2866666666666667,0.10299479397530865
-0.2866666666666667,0.09434691239506175
-0.2866666666666667,0.08569903081481484
-0.2866666666666667,0.07705114923456792
-0.2866666666666667,0.068403267654321
-0.2866666666666667,0.059755386074074074
-0.2866666666666667,0.05110750449382717
-0.2866666666666667,0.04245962291358027
-0.2866666666666667,0.03381174133333334
-0.2866666666666667,0.025163859753086437
-0.2866666666666667,0.016515978172839507
-0.2866666666666667,0.007868096592592605
-0.2866666666666667,-0.000779784987654325
-0.2866666666666667,-0.0094276665679012
-0.2866666666666667,-0.018075548148148157
-0.2866666666666667,-0.02672342972839503
-0.2866666666666667,-0.03537131130864196
-0.2866666666666667,-0.044019192888888864
-0.2866666666666667,-0.05266707446913582
-0.2866666666666667,-0.061314956049382696
-0.2866666666666667,-0.06996283762962963
-0.2866666666666667,-0.07861071920987656
-0.2866666666666667,-0.08725860079012343
-0.2866666666666667,-0.09590648237037036
-0.2866666666666667,-0.10455436395061724
-0.2866666666666667,-0.11320224553086417
-0.2866666666666667,-0.1218501271111111
